epoch,acc,loss,val_acc,val_loss
0,0.978303355596,0.348411434014,0.980494302511,0.314395000041
1,0.978388356989,0.348338592185,0.980494302511,0.314395000041
2,0.978388356827,0.348338592047,0.980494302511,0.314395000041
3,0.97838835622,0.34833859199,0.980494302511,0.314395000041
4,0.978388356599,0.348338591977,0.980494302511,0.314395000041
5,0.978388356545,0.34833859183,0.980494302511,0.314395000041
6,0.978388355808,0.348338591974,0.980494302511,0.314395000041
