epoch,acc,loss,val_acc,val_loss
0,0.977445108977,0.0769493561414,0.98170825541,0.0651621451601
1,0.97979179314,0.0682760210931,0.982215583324,0.0599719904363
2,0.980025990844,0.0667668745775,0.982635611296,0.0578529635444
3,0.980162306981,0.0656767818528,0.982604458928,0.0572068329901
4,0.980289199103,0.0648599959653,0.982762515545,0.0572179209441
5,0.980402358673,0.0641917242299,0.982596158981,0.0576315451413
6,0.980505411386,0.0636237159703,0.982786992192,0.0561014046893
7,0.980589416482,0.0631480037238,0.982749316096,0.0564616756514
8,0.98067499578,0.062697684009,0.982675471902,0.056381522119
9,0.980744127187,0.0623292565481,0.982794082165,0.0562993301079
10,0.980802731742,0.0620347714194,0.982750537992,0.0562031038105
11,0.98087442876,0.0616985650096,0.982757204771,0.0562172902748
12,0.980922929948,0.0614656634202,0.982797876,0.0561222676188
