epoch,acc,loss,val_acc,val_loss
0,0.976386950482,0.0876275300309,0.981850251555,0.0644196519628
1,0.979421344324,0.0721706791087,0.982170835137,0.0613297339529
2,0.979758074901,0.0694176908467,0.982381397486,0.0592402797192
3,0.979964111296,0.0678183455596,0.982059979439,0.0612916355953
4,0.980124398145,0.0667631571245,0.981584745646,0.0722083054483
5,0.980233912392,0.0660532095805,0.980950632691,0.0785218505189
6,0.980313947949,0.0654671554613,0.98275462091,0.0572841184214
7,0.980379068971,0.0648989690136,0.982174107432,0.0620636139065
8,0.980423112761,0.0645085845346,0.982410916686,0.0625056706369
9,0.980483470949,0.0641362883354,0.980969250202,0.0739242594689
10,0.980525225076,0.063815199367,0.982418251038,0.0588023146614
11,0.980567984256,0.0635660228499,0.982004225254,0.0607853043824
