epoch,acc,loss,val_acc,val_loss
0,0.977296442422,0.0786582847299,0.982198992372,0.0613378113136
1,0.979695009416,0.0697529145994,0.982310262322,0.0599327625707
2,0.979914926128,0.0681991166513,0.982675597072,0.0576050633565
3,0.980065515572,0.0672099922455,0.982669749856,0.0571283923462
4,0.980159069321,0.0664813458107,0.982533189654,0.05743097011
5,0.980252807747,0.0658902308541,0.9826479882,0.0565429737791
6,0.980325253747,0.0654120907993,0.982796791196,0.0563411094248
7,0.98039425954,0.0650050976974,0.982772985101,0.0558984788135
8,0.98045060717,0.0646660519229,0.9828045398,0.0558364477009
9,0.980508238847,0.064347068175,0.982752180099,0.0558816872537
10,0.980558966669,0.0640749660344,0.982792019844,0.0557331161574
11,0.98060749287,0.0638458676365,0.982781153917,0.0557701623067
12,0.980664043871,0.0636014961661,0.982804688811,0.0558276992291
13,0.980684793862,0.0634377401302,0.982648670673,0.0561127034947
14,0.980728588993,0.0632548939687,0.982822224498,0.0556162893772
15,0.980759691943,0.0630855657452,0.982795837522,0.0556385856122
16,0.980797107881,0.0629078388505,0.982657504082,0.0560077756643
17,0.980827878302,0.0627389041104,0.982676139474,0.0557569924742
18,0.980849328897,0.0625966576534,0.982762104273,0.0558414749801
19,0.980875929551,0.0624905600893,0.982691779733,0.0554978979751
20,0.980900333838,0.0623535912619,0.982691785693,0.0558151964098
21,0.980925548369,0.0622426751114,0.982764828205,0.0555636378005
22,0.98094936101,0.0620977073332,0.982733547688,0.0557958364487
23,0.980963802392,0.0620004804548,0.982741972804,0.0553578104824
24,0.980992618084,0.0618983622214,0.982749190927,0.0554540123791
25,0.981006489992,0.0618202009926,0.982682669163,0.0557336458936
26,0.981034608928,0.0617005322975,0.982684567571,0.0554922113195
