epoch,acc,loss,val_acc,val_loss
0,0.97838737316,0.255828238359,0.980493489653,0.270040791575
1,0.978386046499,0.314246234377,0.980493474752,0.290156561229
2,0.978374632554,0.327473693018,0.980157521367,0.300133384764
3,0.978359186275,0.332707736101,0.980493471771,0.299665363599
4,0.978358707217,0.332767310985,0.980300070345,0.300406892784
5,0.978355746147,0.333272374881,0.980493486673,0.300936875679
6,0.97835150953,0.334111179141,0.980493346602,0.301111522876
