epoch,acc,loss,val_acc,val_loss
0,0.978851533521,0.0816300540648,0.980941236019,0.0822706785053
1,0.97911230563,0.0761733589707,0.981232729554,0.0709629299119
2,0.979532015692,0.0712392840189,0.981830111146,0.0653171380982
3,0.979840178815,0.069210130489,0.982002168894,0.0658547237515
4,0.980039033987,0.0679868147556,0.982105275989,0.0646787915379
5,0.980187129573,0.0670542815653,0.982016730309,0.0635708998889
6,0.980315493129,0.0662573622404,0.982769173384,0.0585673585534
7,0.980425342083,0.0655411187045,0.982554277778,0.0605341974646
8,0.98053851806,0.0648778843128,0.982666614652,0.0592449650168
9,0.980638843146,0.0642549550046,0.982707434893,0.0597931273282
10,0.980740641334,0.0636873350164,0.982781010866,0.0580373708159
11,0.980836106842,0.063140764252,0.982531687617,0.0597997831181
12,0.980930649454,0.062644092022,0.982655346394,0.0607722913846
13,0.981031120875,0.062147463974,0.982770401239,0.0584797283635
14,0.981124067805,0.0616905674758,0.982770133018,0.0581107731909
15,0.981217095917,0.0612575821653,0.982726880908,0.058333600685
16,0.98130515868,0.0608443604633,0.981488981843,0.0636155538261
