epoch,acc,loss,val_acc,val_loss
0,0.977482292425,0.0775660839758,0.982423973083,0.0593523792922
1,0.979904264493,0.0677991653755,0.982531425357,0.0583815034479
2,0.980135088866,0.0662159159597,0.982706332207,0.0567817453295
3,0.980274607984,0.0651356211406,0.982732728124,0.0566110609099
4,0.980379921024,0.0644158723517,0.982846024632,0.0558552645147
5,0.980468969844,0.0638682646799,0.982773935795,0.0560004994273
6,0.980543454387,0.0633788871887,0.982903555036,0.0553521372378
7,0.980616093592,0.0629627795456,0.982783862948,0.0560236115009
8,0.980690563462,0.0626250352541,0.982905191183,0.0556353187189
9,0.980737310789,0.0623427396132,0.982648393512,0.0563014121726
10,0.980792684858,0.0620402655351,0.982820725441,0.0563459238037
11,0.980830705719,0.061771080204,0.982871472836,0.0553209839389
12,0.980884082274,0.061544563053,0.98302013576,0.0549823043868
13,0.980923290068,0.061340533476,0.983019447327,0.0547682320699
14,0.980966134212,0.0611424086927,0.982969543338,0.0551463089883
15,0.981003095117,0.0609613130404,0.982926547527,0.0550622195005
16,0.981035495097,0.0608082022559,0.98285921514,0.0555072713643
17,0.981065827641,0.0606773006239,0.983056727052,0.054386552237
18,0.981098948099,0.0605137104995,0.982960009575,0.055099497363
19,0.981125515689,0.0603973933214,0.982865205407,0.0547430779785
20,0.981155892762,0.0602967222611,0.982791221142,0.0554953983054
21,0.981180783304,0.0601810271252,0.9828635782,0.0553672237322
22,0.981202375661,0.0600766968741,0.982885199785,0.05514942687
23,0.981226019263,0.0599656309194,0.982919478416,0.054927270487
