epoch,acc,loss,val_acc,val_loss
0,0.979377227339,0.0722451949248,0.982351601124,0.0608502892777
1,0.979903603066,0.0678309596357,0.982496333122,0.0610746273771
2,0.980097598845,0.0664703133391,0.982608950138,0.0583045784384
3,0.980203327948,0.065570392929,0.982708108425,0.0570551497862
4,0.980304782575,0.0648844898025,0.982721024752,0.056869568117
5,0.980370129932,0.0643873027238,0.982778564095,0.056288533099
6,0.980443238692,0.0639633922949,0.982829025388,0.0561964077875
7,0.980504347379,0.0635857970464,0.982866567373,0.0557851962745
8,0.980546304074,0.0633029681674,0.982970619202,0.0561371101066
9,0.9805933416,0.0630545692484,0.983036312461,0.0560174519196
10,0.980635774504,0.0628130683377,0.982977554202,0.0557708026841
11,0.980678673365,0.062609702984,0.982997128367,0.0557158578187
12,0.980705553651,0.0624441759336,0.982903429866,0.0567011816427
13,0.980738889965,0.0622691393081,0.983062833548,0.0551085323095
14,0.980768277147,0.0621282045259,0.982987746596,0.0557626480237
15,0.980801006957,0.0619714729359,0.983085411787,0.0552256695926
16,0.980822599346,0.0617959162728,0.982891589403,0.0563735771924
17,0.980846191753,0.0616476146206,0.983048561215,0.0547376414761
18,0.980873456099,0.061528665311,0.982993206382,0.0549344565719
19,0.980888646451,0.0614368700507,0.98297238946,0.055396399647
20,0.980918047927,0.0613125366494,0.982938796282,0.0553223015741
21,0.980933708603,0.0612133490572,0.982939752936,0.054942699708
22,0.980951781901,0.0611387806704,0.983064606786,0.0546406539157
23,0.980972353101,0.0610354805568,0.983037945628,0.0546968787909
24,0.980990152977,0.0609614800804,0.983062431216,0.0547636939213
25,0.981005244873,0.0608904142183,0.982937026024,0.055195167847
26,0.981018429745,0.0608058654673,0.983039042354,0.0547316398472
27,0.981038162893,0.0607158493522,0.983084473014,0.0544165201485
28,0.981044814175,0.0606763843535,0.982963943481,0.0553337272257
29,0.981061572931,0.0606135006046,0.983031696081,0.0549564318731
30,0.981074246959,0.0605433589423,0.983062699437,0.054214692302
31,0.981085745887,0.0605042876784,0.983087459207,0.0547770151868
32,0.981099571098,0.0604226694507,0.983046254516,0.0544423008338
33,0.981114491994,0.0603769348792,0.98302693367,0.054465104267
