epoch,acc,loss,val_acc,val_loss
0,0.978034646619,0.0946375721354,0.980494302511,0.0855389337987
1,0.978388357011,0.0929668496996,0.980494302511,0.0854181561619
2,0.97838835597,0.0926516928917,0.980494302511,0.085518181324
3,0.978388357043,0.0924507777284,0.980494302511,0.0855698015541
4,0.978388355992,0.0923299115815,0.980494302511,0.0855178579688
5,0.978388356079,0.092255032706,0.980494302511,0.0856088154018
