epoch,acc,loss,val_acc,val_loss
0,0.977550860589,0.0771409435177,0.982552224398,0.0593020770699
1,0.979917512872,0.067790909589,0.982735037804,0.0580017341301
2,0.980207945639,0.0658631774397,0.982857862115,0.0564730538055
3,0.980398820346,0.0645610732876,0.982714357972,0.0571583518758
4,0.980573099223,0.0635936718861,0.983000540733,0.0552215190604
5,0.980715808316,0.062812288008,0.982908460498,0.0553551472723
6,0.980828702471,0.0621900864718,0.982940965891,0.0551232874393
7,0.980946757544,0.061548683031,0.982880979776,0.0551006736234
8,0.981032688878,0.0610967975618,0.982939332724,0.0551798958331
9,0.981121024825,0.0606892819093,0.982854324579,0.0548407703638
10,0.981202662869,0.0603218969486,0.982792019844,0.0552340431139
11,0.98126673317,0.0600081046786,0.982787540555,0.0552189104259
12,0.981313084191,0.0597612288974,0.982881125808,0.0549330947921
13,0.981373406053,0.059500582909,0.982857185602,0.0552551502362
14,0.98142947456,0.0592612709647,0.982755705714,0.0553381945938
15,0.981468517726,0.0590766426433,0.982841002941,0.0551861848682
