epoch,acc,loss,val_acc,val_loss
0,0.97877374483238566,0.083201792353256185,0.98097158372402193,0.075325691420584914
1,0.9788424889336933,0.0825134619183161,0.98096150606870647,0.076985316164791581
2,0.97882114746353843,0.082752891784364527,0.980943962931633,0.07530264845117926
