epoch,acc,loss,val_acc,val_loss
0,0.979542440864,0.0722500027752,0.976857318729,0.0855497706681
1,0.979461549385,0.0727585468573,0.975293114781,0.0928227605764
2,0.979220108569,0.0748774208814,0.978320453316,0.0861652576365
3,0.979031737412,0.077313400202,0.977489794046,0.0920204273425
4,0.978878769837,0.0805728135886,0.98009262979,0.0876033429056
