epoch,acc,loss,val_acc,val_loss
0,0.976302884194,0.0842089245015,0.982002040744,0.0633167166263
1,0.979707573923,0.0696165451299,0.982507202029,0.0591898903251
2,0.980037293673,0.0670846732367,0.981753405929,0.0686384169385
3,0.980195734902,0.0657855571319,0.98233011663,0.0592259990051
4,0.980329542626,0.0647928636094,0.982670554519,0.0569740604609
5,0.980455069986,0.0639459172541,0.982727426291,0.0580945275724
6,0.980508809957,0.0636503333849,0.982839229703,0.0559209248051
7,0.980624490597,0.0629370308722,0.982698583603,0.0575097993016
8,0.980682583007,0.0626664073637,0.982639825344,0.0557065948844
9,0.98078329031,0.062107188405,0.982882893085,0.0552038645372
10,0.980849054109,0.0617659947005,0.982748234272,0.0554214399308
11,0.980917062142,0.0614217117639,0.982657632232,0.0555687218904
12,0.980992059263,0.0610477243465,0.982585823536,0.0559833155945
13,0.981045248855,0.0608030750494,0.982414865494,0.0561518769711
14,0.981096141241,0.0605097986704,0.982730275393,0.0551037909463
15,0.981157037171,0.0602054533024,0.982757896185,0.0549966003746
